2025-02-14 22:23:20,229 [trainer.py] => config: ./exps/podnet.json
2025-02-14 22:23:20,230 [trainer.py] => prefix: reproduce
2025-02-14 22:23:20,231 [trainer.py] => dataset: cifar100
2025-02-14 22:23:20,231 [trainer.py] => memory_size: 2000
2025-02-14 22:23:20,232 [trainer.py] => memory_per_class: 20
2025-02-14 22:23:20,232 [trainer.py] => fixed_memory: True
2025-02-14 22:23:20,233 [trainer.py] => shuffle: True
2025-02-14 22:23:20,233 [trainer.py] => init_cls: 5
2025-02-14 22:23:20,233 [trainer.py] => increment: 5
2025-02-14 22:23:20,234 [trainer.py] => model_name: podnet
2025-02-14 22:23:20,234 [trainer.py] => convnet_type: cosine_resnet32
2025-02-14 22:23:20,234 [trainer.py] => device: [device(type='cuda', index=0)]
2025-02-14 22:23:20,235 [trainer.py] => seed: 1993
2025-02-14 22:23:22,268 [data_manager.py] => [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2025-02-14 22:23:25,056 [trainer.py] => All params: 466256
2025-02-14 22:23:25,056 [trainer.py] => Trainable params: 466256
2025-02-14 22:23:25,056 [podnet.py] => Learning on 0-5
2025-02-14 22:23:25,060 [podnet.py] => Adaptive factor: 0
2025-02-14 22:23:28,180 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 1.61, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 23.76, Test_acc 39.00
2025-02-14 22:23:40,798 [podnet.py] => Task 0, Epoch 12/160 (LR 0.09862) => LSC_loss 0.55, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.92, Test_acc 82.00
2025-02-14 22:23:41,912 [podnet.py] => Task 0, Epoch 13/160 (LR 0.09838) => LSC_loss 0.50, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.68, Test_acc 82.80
2025-02-14 22:23:43,049 [podnet.py] => Task 0, Epoch 14/160 (LR 0.09812) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.40, Test_acc 77.60
2025-02-14 22:23:44,228 [podnet.py] => Task 0, Epoch 15/160 (LR 0.09785) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.32, Test_acc 84.60
2025-02-14 22:23:45,346 [podnet.py] => Task 0, Epoch 16/160 (LR 0.09755) => LSC_loss 0.44, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.60, Test_acc 82.00
2025-02-14 22:23:46,494 [podnet.py] => Task 0, Epoch 17/160 (LR 0.09724) => LSC_loss 0.44, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.76, Test_acc 76.80
2025-02-14 22:23:47,635 [podnet.py] => Task 0, Epoch 18/160 (LR 0.09691) => LSC_loss 0.39, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.48, Test_acc 77.60
2025-02-14 22:23:48,794 [podnet.py] => Task 0, Epoch 19/160 (LR 0.09656) => LSC_loss 0.38, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.64, Test_acc 81.80
2025-02-14 22:23:49,935 [podnet.py] => Task 0, Epoch 20/160 (LR 0.09619) => LSC_loss 0.34, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.72, Test_acc 84.00
2025-02-14 22:23:51,086 [podnet.py] => Task 0, Epoch 21/160 (LR 0.09581) => LSC_loss 0.33, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.80, Test_acc 87.00
2025-02-14 22:23:52,216 [podnet.py] => Task 0, Epoch 22/160 (LR 0.09541) => LSC_loss 0.34, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.44, Test_acc 80.80
2025-02-14 22:23:53,352 [podnet.py] => Task 0, Epoch 23/160 (LR 0.09499) => LSC_loss 0.32, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.60, Test_acc 85.80
2025-02-14 22:23:54,506 [podnet.py] => Task 0, Epoch 24/160 (LR 0.09455) => LSC_loss 0.31, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.76, Test_acc 86.00
2025-02-14 22:23:55,677 [podnet.py] => Task 0, Epoch 25/160 (LR 0.09410) => LSC_loss 0.25, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.52, Test_acc 90.40
2025-02-14 22:23:56,825 [podnet.py] => Task 0, Epoch 26/160 (LR 0.09362) => LSC_loss 0.27, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.04, Test_acc 86.80
2025-02-14 22:23:57,924 [podnet.py] => Task 0, Epoch 27/160 (LR 0.09314) => LSC_loss 0.26, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.24, Test_acc 86.20
2025-02-14 22:23:59,106 [podnet.py] => Task 0, Epoch 28/160 (LR 0.09263) => LSC_loss 0.27, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.16, Test_acc 84.00
2025-02-14 22:24:00,275 [podnet.py] => Task 0, Epoch 29/160 (LR 0.09211) => LSC_loss 0.25, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.36, Test_acc 81.20
2025-02-14 22:24:01,475 [podnet.py] => Task 0, Epoch 30/160 (LR 0.09157) => LSC_loss 0.28, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.68, Test_acc 88.60
2025-02-14 22:24:02,672 [podnet.py] => Task 0, Epoch 31/160 (LR 0.09102) => LSC_loss 0.23, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.96, Test_acc 89.00
2025-02-14 22:24:03,801 [podnet.py] => Task 0, Epoch 32/160 (LR 0.09045) => LSC_loss 0.20, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 93.88, Test_acc 89.40
2025-02-14 22:24:04,963 [podnet.py] => Task 0, Epoch 33/160 (LR 0.08987) => LSC_loss 0.18, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.52, Test_acc 92.40
2025-02-14 22:24:06,090 [podnet.py] => Task 0, Epoch 34/160 (LR 0.08927) => LSC_loss 0.19, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.20, Test_acc 87.20
2025-02-14 22:24:07,227 [podnet.py] => Task 0, Epoch 35/160 (LR 0.08865) => LSC_loss 0.19, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.44, Test_acc 80.20
2025-02-14 22:24:08,373 [podnet.py] => Task 0, Epoch 36/160 (LR 0.08802) => LSC_loss 0.17, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.84, Test_acc 89.40
2025-02-14 22:24:09,527 [podnet.py] => Task 0, Epoch 37/160 (LR 0.08738) => LSC_loss 0.16, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 95.32, Test_acc 93.00
2025-02-14 22:24:10,679 [podnet.py] => Task 0, Epoch 38/160 (LR 0.08672) => LSC_loss 0.16, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.84, Test_acc 90.80
2025-02-14 22:24:11,838 [podnet.py] => Task 0, Epoch 39/160 (LR 0.08604) => LSC_loss 0.18, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.12, Test_acc 90.00
2025-02-14 22:24:12,985 [podnet.py] => Task 0, Epoch 40/160 (LR 0.08536) => LSC_loss 0.18, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.52, Test_acc 92.20
2025-02-14 22:24:14,156 [podnet.py] => Task 0, Epoch 41/160 (LR 0.08465) => LSC_loss 0.16, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.92, Test_acc 84.20
2025-02-14 22:24:15,355 [podnet.py] => Task 0, Epoch 42/160 (LR 0.08394) => LSC_loss 0.15, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 95.28, Test_acc 85.40
2025-02-14 22:24:16,551 [podnet.py] => Task 0, Epoch 43/160 (LR 0.08321) => LSC_loss 0.14, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 95.68, Test_acc 88.00
2025-02-14 22:24:17,753 [podnet.py] => Task 0, Epoch 44/160 (LR 0.08247) => LSC_loss 0.13, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.00, Test_acc 93.80
2025-02-14 22:24:18,873 [podnet.py] => Task 0, Epoch 45/160 (LR 0.08172) => LSC_loss 0.14, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 95.76, Test_acc 92.40
2025-02-14 22:24:19,992 [podnet.py] => Task 0, Epoch 46/160 (LR 0.08095) => LSC_loss 0.12, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.04, Test_acc 94.60
2025-02-14 22:24:21,173 [podnet.py] => Task 0, Epoch 47/160 (LR 0.08018) => LSC_loss 0.12, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.32, Test_acc 92.40
2025-02-14 22:24:22,298 [podnet.py] => Task 0, Epoch 48/160 (LR 0.07939) => LSC_loss 0.11, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.68, Test_acc 93.60
2025-02-14 22:24:23,451 [podnet.py] => Task 0, Epoch 49/160 (LR 0.07859) => LSC_loss 0.11, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.64, Test_acc 94.40
2025-02-14 22:24:24,618 [podnet.py] => Task 0, Epoch 50/160 (LR 0.07778) => LSC_loss 0.10, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.96, Test_acc 95.40
2025-02-14 22:24:25,804 [podnet.py] => Task 0, Epoch 51/160 (LR 0.07696) => LSC_loss 0.13, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.04, Test_acc 91.00
2025-02-14 22:24:26,974 [podnet.py] => Task 0, Epoch 52/160 (LR 0.07612) => LSC_loss 0.12, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.36, Test_acc 93.80
2025-02-14 22:24:28,157 [podnet.py] => Task 0, Epoch 53/160 (LR 0.07528) => LSC_loss 0.12, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.28, Test_acc 92.80
2025-02-14 22:24:29,314 [podnet.py] => Task 0, Epoch 54/160 (LR 0.07443) => LSC_loss 0.11, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.32, Test_acc 94.20
2025-02-14 22:24:30,512 [podnet.py] => Task 0, Epoch 55/160 (LR 0.07357) => LSC_loss 0.09, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.44, Test_acc 93.20
2025-02-14 22:24:31,671 [podnet.py] => Task 0, Epoch 56/160 (LR 0.07270) => LSC_loss 0.13, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.00, Test_acc 95.20
2025-02-14 22:24:32,840 [podnet.py] => Task 0, Epoch 57/160 (LR 0.07182) => LSC_loss 0.11, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.76, Test_acc 95.40
2025-02-14 22:24:33,985 [podnet.py] => Task 0, Epoch 58/160 (LR 0.07093) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.64, Test_acc 94.60
2025-02-14 22:24:35,181 [podnet.py] => Task 0, Epoch 59/160 (LR 0.07004) => LSC_loss 0.09, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 96.96, Test_acc 90.20
2025-02-14 22:24:36,361 [podnet.py] => Task 0, Epoch 60/160 (LR 0.06913) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.44, Test_acc 88.80
2025-02-14 22:24:37,558 [podnet.py] => Task 0, Epoch 61/160 (LR 0.06822) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.72, Test_acc 93.00
2025-02-14 22:24:38,728 [podnet.py] => Task 0, Epoch 62/160 (LR 0.06731) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.68, Test_acc 90.00
2025-02-14 22:24:39,886 [podnet.py] => Task 0, Epoch 63/160 (LR 0.06638) => LSC_loss 0.09, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.12, Test_acc 88.00
2025-02-14 22:24:41,067 [podnet.py] => Task 0, Epoch 64/160 (LR 0.06545) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.08, Test_acc 94.80
2025-02-14 22:24:42,201 [podnet.py] => Task 0, Epoch 65/160 (LR 0.06451) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.68, Test_acc 92.60
2025-02-14 22:24:43,373 [podnet.py] => Task 0, Epoch 66/160 (LR 0.06357) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.68, Test_acc 96.00
2025-02-14 22:24:44,586 [podnet.py] => Task 0, Epoch 67/160 (LR 0.06262) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.76, Test_acc 93.40
2025-02-14 22:24:45,740 [podnet.py] => Task 0, Epoch 68/160 (LR 0.06167) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.04, Test_acc 95.00
2025-02-14 22:24:46,884 [podnet.py] => Task 0, Epoch 69/160 (LR 0.06072) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.60, Test_acc 93.80
2025-02-14 22:24:48,045 [podnet.py] => Task 0, Epoch 70/160 (LR 0.05975) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.44, Test_acc 93.80
2025-02-14 22:24:49,180 [podnet.py] => Task 0, Epoch 71/160 (LR 0.05879) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.92, Test_acc 96.20
2025-02-14 22:24:50,349 [podnet.py] => Task 0, Epoch 72/160 (LR 0.05782) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.20, Test_acc 95.40
2025-02-14 22:24:51,514 [podnet.py] => Task 0, Epoch 73/160 (LR 0.05685) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.28, Test_acc 95.60
2025-02-14 22:24:52,685 [podnet.py] => Task 0, Epoch 74/160 (LR 0.05588) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 97.84, Test_acc 94.60
2025-02-14 22:24:53,860 [podnet.py] => Task 0, Epoch 75/160 (LR 0.05490) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.16, Test_acc 94.40
2025-02-14 22:24:55,061 [podnet.py] => Task 0, Epoch 76/160 (LR 0.05392) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.04, Test_acc 94.20
2025-02-14 22:24:56,208 [podnet.py] => Task 0, Epoch 77/160 (LR 0.05294) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.60, Test_acc 94.40
2025-02-14 22:24:57,378 [podnet.py] => Task 0, Epoch 78/160 (LR 0.05196) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.64, Test_acc 95.60
2025-02-14 22:24:58,508 [podnet.py] => Task 0, Epoch 79/160 (LR 0.05098) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.12, Test_acc 95.60
2025-02-14 22:24:59,667 [podnet.py] => Task 0, Epoch 80/160 (LR 0.05000) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.08, Test_acc 95.40
2025-02-14 22:25:00,846 [podnet.py] => Task 0, Epoch 81/160 (LR 0.04902) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.24, Test_acc 96.80
2025-02-14 22:25:01,954 [podnet.py] => Task 0, Epoch 82/160 (LR 0.04804) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.88, Test_acc 89.60
2025-02-14 22:25:03,116 [podnet.py] => Task 0, Epoch 83/160 (LR 0.04706) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.64, Test_acc 96.00
2025-02-14 22:25:04,211 [podnet.py] => Task 0, Epoch 84/160 (LR 0.04608) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.84, Test_acc 96.00
2025-02-14 22:25:05,396 [podnet.py] => Task 0, Epoch 85/160 (LR 0.04510) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.88, Test_acc 95.60
2025-02-14 22:25:06,593 [podnet.py] => Task 0, Epoch 86/160 (LR 0.04412) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.44, Test_acc 96.20
2025-02-14 22:25:07,827 [podnet.py] => Task 0, Epoch 87/160 (LR 0.04315) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.24, Test_acc 94.80
2025-02-14 22:25:08,971 [podnet.py] => Task 0, Epoch 88/160 (LR 0.04218) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.76, Test_acc 95.40
2025-02-14 22:25:10,125 [podnet.py] => Task 0, Epoch 89/160 (LR 0.04121) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.28, Test_acc 94.60
2025-02-14 22:25:11,262 [podnet.py] => Task 0, Epoch 90/160 (LR 0.04025) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.28, Test_acc 94.80
2025-02-14 22:25:12,496 [podnet.py] => Task 0, Epoch 91/160 (LR 0.03928) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.28, Test_acc 95.80
2025-02-14 22:25:13,726 [podnet.py] => Task 0, Epoch 92/160 (LR 0.03833) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.60, Test_acc 95.80
2025-02-14 22:25:14,924 [podnet.py] => Task 0, Epoch 93/160 (LR 0.03738) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.40, Test_acc 96.60
2025-02-14 22:25:16,054 [podnet.py] => Task 0, Epoch 94/160 (LR 0.03643) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.68, Test_acc 96.40
2025-02-14 22:25:17,248 [podnet.py] => Task 0, Epoch 95/160 (LR 0.03549) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.52, Test_acc 95.60
2025-02-14 22:25:18,443 [podnet.py] => Task 0, Epoch 96/160 (LR 0.03455) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.36, Test_acc 95.00
2025-02-14 22:25:19,540 [podnet.py] => Task 0, Epoch 97/160 (LR 0.03362) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.48, Test_acc 97.20
2025-02-14 22:25:20,675 [podnet.py] => Task 0, Epoch 98/160 (LR 0.03269) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.32, Test_acc 94.60
2025-02-14 22:25:21,794 [podnet.py] => Task 0, Epoch 99/160 (LR 0.03178) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.36, Test_acc 96.40
2025-02-14 22:25:22,946 [podnet.py] => Task 0, Epoch 100/160 (LR 0.03087) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.60, Test_acc 96.80
2025-02-14 22:25:24,080 [podnet.py] => Task 0, Epoch 101/160 (LR 0.02996) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.80, Test_acc 96.60
2025-02-14 22:25:25,225 [podnet.py] => Task 0, Epoch 102/160 (LR 0.02907) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.80, Test_acc 97.20
2025-02-14 22:25:26,373 [podnet.py] => Task 0, Epoch 103/160 (LR 0.02818) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.80, Test_acc 97.00
2025-02-14 22:25:27,578 [podnet.py] => Task 0, Epoch 104/160 (LR 0.02730) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.88, Test_acc 97.40
2025-02-14 22:25:28,690 [podnet.py] => Task 0, Epoch 105/160 (LR 0.02643) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.88, Test_acc 97.20
2025-02-14 22:25:29,884 [podnet.py] => Task 0, Epoch 106/160 (LR 0.02557) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.80, Test_acc 96.60
2025-02-14 22:25:31,061 [podnet.py] => Task 0, Epoch 107/160 (LR 0.02472) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.88, Test_acc 96.80
2025-02-14 22:25:32,223 [podnet.py] => Task 0, Epoch 108/160 (LR 0.02388) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.96, Test_acc 97.60
2025-02-14 22:25:33,346 [podnet.py] => Task 0, Epoch 109/160 (LR 0.02304) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.88, Test_acc 97.40
2025-02-14 22:25:34,477 [podnet.py] => Task 0, Epoch 110/160 (LR 0.02222) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.76, Test_acc 96.60
2025-02-14 22:25:35,605 [podnet.py] => Task 0, Epoch 111/160 (LR 0.02141) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.92, Test_acc 96.60
2025-02-14 22:25:36,756 [podnet.py] => Task 0, Epoch 112/160 (LR 0.02061) => LSC_loss 0.00, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 100.00, Test_acc 96.80
2025-02-14 22:25:37,929 [podnet.py] => Task 0, Epoch 113/160 (LR 0.01982) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.96, Test_acc 97.20
2025-02-14 22:25:39,103 [podnet.py] => Task 0, Epoch 114/160 (LR 0.01905) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 100.00, Test_acc 97.20
2025-02-14 22:25:40,203 [podnet.py] => Task 0, Epoch 115/160 (LR 0.01828) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.88, Test_acc 97.00
2025-02-14 22:25:41,339 [podnet.py] => Task 0, Epoch 116/160 (LR 0.01753) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.72, Test_acc 96.80
2025-02-14 22:25:42,435 [podnet.py] => Task 0, Epoch 117/160 (LR 0.01679) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.76, Test_acc 97.20
2025-02-14 22:25:43,594 [podnet.py] => Task 0, Epoch 118/160 (LR 0.01606) => LSC_loss 0.01, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.84, Test_acc 96.40
2025-02-14 22:25:44,740 [podnet.py] => Task 0, Epoch 119/160 (LR 0.01535) => LSC_loss 0.00, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 100.00, Test_acc 97.00
2025-02-14 22:25:45,916 [podnet.py] => Task 0, Epoch 120/160 (LR 0.01464) => LSC_loss 0.00, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.96, Test_acc 97.00
