2025-02-13 18:13:39,368 [trainer.py] => config: ./exps/podnet2.json
2025-02-13 18:13:39,369 [trainer.py] => prefix: reproduce
2025-02-13 18:13:39,370 [trainer.py] => dataset: imagenet100
2025-02-13 18:13:39,370 [trainer.py] => memory_size: 2000
2025-02-13 18:13:39,370 [trainer.py] => memory_per_class: 20
2025-02-13 18:13:39,371 [trainer.py] => fixed_memory: True
2025-02-13 18:13:39,371 [trainer.py] => shuffle: True
2025-02-13 18:13:39,372 [trainer.py] => init_cls: 10
2025-02-13 18:13:39,372 [trainer.py] => increment: 10
2025-02-13 18:13:39,372 [trainer.py] => model_name: podnet
2025-02-13 18:13:39,373 [trainer.py] => convnet_type: cosine_resnet18
2025-02-13 18:13:39,373 [trainer.py] => device: [device(type='cuda', index=0)]
2025-02-13 18:13:39,373 [trainer.py] => seed: 1993
2025-02-13 18:13:42,576 [data_manager.py] => [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2025-02-13 18:13:48,196 [trainer.py] => All params: 11689512
2025-02-13 18:13:48,197 [trainer.py] => Trainable params: 11689512
2025-02-13 18:13:48,198 [podnet.py] => Learning on 0-10
2025-02-13 18:13:48,205 [podnet.py] => Adaptive factor: 0
2025-02-13 18:15:19,580 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 2.14, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 29.24, Test_acc 25.40
2025-02-13 18:44:00,945 [podnet.py] => Task 0, Epoch 26/160 (LR 0.09362) => LSC_loss 0.91, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 73.43, Test_acc 60.60
2025-02-13 18:45:08,231 [podnet.py] => Task 0, Epoch 27/160 (LR 0.09314) => LSC_loss 0.89, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 73.77, Test_acc 77.20
2025-02-13 18:46:11,918 [podnet.py] => Task 0, Epoch 28/160 (LR 0.09263) => LSC_loss 0.85, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 74.84, Test_acc 70.40
2025-02-13 18:47:18,574 [podnet.py] => Task 0, Epoch 29/160 (LR 0.09211) => LSC_loss 0.86, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 74.97, Test_acc 70.20
2025-02-13 18:48:22,270 [podnet.py] => Task 0, Epoch 30/160 (LR 0.09157) => LSC_loss 0.87, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 74.45, Test_acc 73.20
2025-02-13 18:49:30,395 [podnet.py] => Task 0, Epoch 31/160 (LR 0.09102) => LSC_loss 0.85, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 75.06, Test_acc 77.20
2025-02-13 18:50:37,265 [podnet.py] => Task 0, Epoch 32/160 (LR 0.09045) => LSC_loss 0.82, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 76.18, Test_acc 70.20
2025-02-13 18:51:46,417 [podnet.py] => Task 0, Epoch 33/160 (LR 0.08987) => LSC_loss 0.83, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 75.41, Test_acc 68.60
2025-02-13 18:52:51,954 [podnet.py] => Task 0, Epoch 34/160 (LR 0.08927) => LSC_loss 0.81, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 75.77, Test_acc 69.60
2025-02-13 18:53:57,316 [podnet.py] => Task 0, Epoch 35/160 (LR 0.08865) => LSC_loss 0.81, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 76.21, Test_acc 75.40
2025-02-13 18:55:03,831 [podnet.py] => Task 0, Epoch 36/160 (LR 0.08802) => LSC_loss 0.80, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 76.28, Test_acc 78.40
2025-02-13 18:56:05,872 [podnet.py] => Task 0, Epoch 37/160 (LR 0.08738) => LSC_loss 0.78, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 77.23, Test_acc 78.20
2025-02-13 18:57:08,724 [podnet.py] => Task 0, Epoch 38/160 (LR 0.08672) => LSC_loss 0.79, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 76.71, Test_acc 80.40
2025-02-13 18:58:11,228 [podnet.py] => Task 0, Epoch 39/160 (LR 0.08604) => LSC_loss 0.78, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 77.20, Test_acc 75.60
2025-02-13 18:59:13,330 [podnet.py] => Task 0, Epoch 40/160 (LR 0.08536) => LSC_loss 0.76, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.11, Test_acc 72.60
2025-02-13 19:00:14,423 [podnet.py] => Task 0, Epoch 41/160 (LR 0.08465) => LSC_loss 0.76, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 77.68, Test_acc 74.60
2025-02-13 19:01:18,165 [podnet.py] => Task 0, Epoch 42/160 (LR 0.08394) => LSC_loss 0.77, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 77.15, Test_acc 79.00
2025-02-13 19:02:23,027 [podnet.py] => Task 0, Epoch 43/160 (LR 0.08321) => LSC_loss 0.75, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.18, Test_acc 75.40
2025-02-13 19:03:26,298 [podnet.py] => Task 0, Epoch 44/160 (LR 0.08247) => LSC_loss 0.76, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 77.55, Test_acc 72.60
2025-02-13 19:04:31,232 [podnet.py] => Task 0, Epoch 45/160 (LR 0.08172) => LSC_loss 0.75, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.89, Test_acc 77.00
2025-02-13 19:05:34,060 [podnet.py] => Task 0, Epoch 46/160 (LR 0.08095) => LSC_loss 0.75, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.06, Test_acc 74.80
2025-02-13 19:06:37,475 [podnet.py] => Task 0, Epoch 47/160 (LR 0.08018) => LSC_loss 0.73, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.65, Test_acc 73.20
2025-02-13 19:07:42,162 [podnet.py] => Task 0, Epoch 48/160 (LR 0.07939) => LSC_loss 0.71, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.22, Test_acc 78.20
2025-02-13 19:08:45,954 [podnet.py] => Task 0, Epoch 49/160 (LR 0.07859) => LSC_loss 0.74, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.41, Test_acc 76.60
2025-02-13 19:09:51,128 [podnet.py] => Task 0, Epoch 50/160 (LR 0.07778) => LSC_loss 0.73, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 78.88, Test_acc 72.40
2025-02-13 19:10:54,861 [podnet.py] => Task 0, Epoch 51/160 (LR 0.07696) => LSC_loss 0.70, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.15, Test_acc 78.80
2025-02-13 19:11:57,118 [podnet.py] => Task 0, Epoch 52/160 (LR 0.07612) => LSC_loss 0.69, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.54, Test_acc 78.40
2025-02-13 19:13:01,503 [podnet.py] => Task 0, Epoch 53/160 (LR 0.07528) => LSC_loss 0.68, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.22, Test_acc 79.40
2025-02-13 19:14:03,346 [podnet.py] => Task 0, Epoch 54/160 (LR 0.07443) => LSC_loss 0.69, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.87, Test_acc 74.80
2025-02-13 19:15:07,322 [podnet.py] => Task 0, Epoch 55/160 (LR 0.07357) => LSC_loss 0.67, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.56, Test_acc 80.60
2025-02-13 19:16:10,251 [podnet.py] => Task 0, Epoch 56/160 (LR 0.07270) => LSC_loss 0.67, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.60, Test_acc 79.00
2025-02-13 19:17:13,060 [podnet.py] => Task 0, Epoch 57/160 (LR 0.07182) => LSC_loss 0.67, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.70, Test_acc 74.00
2025-02-13 19:18:16,079 [podnet.py] => Task 0, Epoch 58/160 (LR 0.07093) => LSC_loss 0.70, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.87, Test_acc 80.00
2025-02-13 19:19:16,762 [podnet.py] => Task 0, Epoch 59/160 (LR 0.07004) => LSC_loss 0.68, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.83, Test_acc 80.80
2025-02-13 19:20:21,820 [podnet.py] => Task 0, Epoch 60/160 (LR 0.06913) => LSC_loss 0.65, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.73, Test_acc 75.80
2025-02-13 19:21:24,045 [podnet.py] => Task 0, Epoch 61/160 (LR 0.06822) => LSC_loss 0.67, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.72, Test_acc 78.60
2025-02-13 19:22:27,717 [podnet.py] => Task 0, Epoch 62/160 (LR 0.06731) => LSC_loss 0.65, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.01, Test_acc 77.60
2025-02-13 19:23:31,369 [podnet.py] => Task 0, Epoch 63/160 (LR 0.06638) => LSC_loss 0.62, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 82.05, Test_acc 78.40
2025-02-13 19:24:34,888 [podnet.py] => Task 0, Epoch 64/160 (LR 0.06545) => LSC_loss 0.66, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.74, Test_acc 79.00
2025-02-13 19:25:41,985 [podnet.py] => Task 0, Epoch 65/160 (LR 0.06451) => LSC_loss 0.61, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.95, Test_acc 80.20
2025-02-13 19:26:47,280 [podnet.py] => Task 0, Epoch 66/160 (LR 0.06357) => LSC_loss 0.63, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.44, Test_acc 75.00
2025-02-13 19:27:54,031 [podnet.py] => Task 0, Epoch 67/160 (LR 0.06262) => LSC_loss 0.63, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.79, Test_acc 76.60
2025-02-13 19:28:59,282 [podnet.py] => Task 0, Epoch 68/160 (LR 0.06167) => LSC_loss 0.62, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.77, Test_acc 82.80
2025-02-13 19:30:01,285 [podnet.py] => Task 0, Epoch 69/160 (LR 0.06072) => LSC_loss 0.62, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 81.91, Test_acc 78.80
2025-02-13 19:31:02,571 [podnet.py] => Task 0, Epoch 70/160 (LR 0.05975) => LSC_loss 0.60, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 82.56, Test_acc 82.80
2025-02-13 19:32:07,759 [podnet.py] => Task 0, Epoch 71/160 (LR 0.05879) => LSC_loss 0.60, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 82.42, Test_acc 79.60
2025-02-13 19:33:09,116 [podnet.py] => Task 0, Epoch 72/160 (LR 0.05782) => LSC_loss 0.59, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 82.68, Test_acc 76.80
2025-02-13 19:34:10,926 [podnet.py] => Task 0, Epoch 73/160 (LR 0.05685) => LSC_loss 0.61, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 82.74, Test_acc 76.60
2025-02-13 19:35:14,419 [podnet.py] => Task 0, Epoch 74/160 (LR 0.05588) => LSC_loss 0.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.12, Test_acc 72.40
2025-02-13 19:36:18,175 [podnet.py] => Task 0, Epoch 75/160 (LR 0.05490) => LSC_loss 0.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.06, Test_acc 83.00
2025-02-13 19:37:22,568 [podnet.py] => Task 0, Epoch 76/160 (LR 0.05392) => LSC_loss 0.57, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.49, Test_acc 82.60
2025-02-13 19:38:27,446 [podnet.py] => Task 0, Epoch 77/160 (LR 0.05294) => LSC_loss 0.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.20, Test_acc 78.80
2025-02-13 19:39:33,355 [podnet.py] => Task 0, Epoch 78/160 (LR 0.05196) => LSC_loss 0.57, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.57, Test_acc 80.40
2025-02-13 19:40:37,110 [podnet.py] => Task 0, Epoch 79/160 (LR 0.05098) => LSC_loss 0.56, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.74, Test_acc 82.80
2025-02-13 19:41:40,245 [podnet.py] => Task 0, Epoch 80/160 (LR 0.05000) => LSC_loss 0.55, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.21, Test_acc 79.40
2025-02-13 19:42:42,255 [podnet.py] => Task 0, Epoch 81/160 (LR 0.04902) => LSC_loss 0.54, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.01, Test_acc 81.60
2025-02-13 19:43:48,714 [podnet.py] => Task 0, Epoch 82/160 (LR 0.04804) => LSC_loss 0.53, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.38, Test_acc 80.00
2025-02-13 19:44:51,496 [podnet.py] => Task 0, Epoch 83/160 (LR 0.04706) => LSC_loss 0.52, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.18, Test_acc 84.80
2025-02-13 19:45:52,623 [podnet.py] => Task 0, Epoch 84/160 (LR 0.04608) => LSC_loss 0.52, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.90, Test_acc 84.60
2025-02-13 19:46:53,562 [podnet.py] => Task 0, Epoch 85/160 (LR 0.04510) => LSC_loss 0.53, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.02, Test_acc 81.40
2025-02-13 19:47:57,119 [podnet.py] => Task 0, Epoch 86/160 (LR 0.04412) => LSC_loss 0.53, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.21, Test_acc 80.40
2025-02-13 19:48:56,851 [podnet.py] => Task 0, Epoch 87/160 (LR 0.04315) => LSC_loss 0.51, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.99, Test_acc 85.20
2025-02-13 19:49:58,257 [podnet.py] => Task 0, Epoch 88/160 (LR 0.04218) => LSC_loss 0.52, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.31, Test_acc 85.80
2025-02-13 19:51:02,301 [podnet.py] => Task 0, Epoch 89/160 (LR 0.04121) => LSC_loss 0.50, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.37, Test_acc 83.00
2025-02-13 19:52:05,434 [podnet.py] => Task 0, Epoch 90/160 (LR 0.04025) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.85, Test_acc 80.20
2025-02-13 19:53:06,092 [podnet.py] => Task 0, Epoch 91/160 (LR 0.03928) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.19, Test_acc 86.80
2025-02-13 19:54:07,868 [podnet.py] => Task 0, Epoch 92/160 (LR 0.03833) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 85.89, Test_acc 85.20
2025-02-13 19:55:09,368 [podnet.py] => Task 0, Epoch 93/160 (LR 0.03738) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.32, Test_acc 83.60
2025-02-13 19:56:11,060 [podnet.py] => Task 0, Epoch 94/160 (LR 0.03643) => LSC_loss 0.46, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.83, Test_acc 84.00
2025-02-13 19:57:16,980 [podnet.py] => Task 0, Epoch 95/160 (LR 0.03549) => LSC_loss 0.46, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.89, Test_acc 81.80
2025-02-13 19:58:24,825 [podnet.py] => Task 0, Epoch 96/160 (LR 0.03455) => LSC_loss 0.46, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.72, Test_acc 79.80
2025-02-13 19:59:27,312 [podnet.py] => Task 0, Epoch 97/160 (LR 0.03362) => LSC_loss 0.47, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.45, Test_acc 81.40
2025-02-13 20:00:29,778 [podnet.py] => Task 0, Epoch 98/160 (LR 0.03269) => LSC_loss 0.44, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.34, Test_acc 85.60
2025-02-13 20:01:29,110 [podnet.py] => Task 0, Epoch 99/160 (LR 0.03178) => LSC_loss 0.42, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.02, Test_acc 84.00
2025-02-13 20:02:30,017 [podnet.py] => Task 0, Epoch 100/160 (LR 0.03087) => LSC_loss 0.44, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.50, Test_acc 85.60
2025-02-13 20:03:33,180 [podnet.py] => Task 0, Epoch 101/160 (LR 0.02996) => LSC_loss 0.43, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.81, Test_acc 84.40
2025-02-13 20:04:35,798 [podnet.py] => Task 0, Epoch 102/160 (LR 0.02907) => LSC_loss 0.42, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.06, Test_acc 87.40
2025-02-13 20:05:38,711 [podnet.py] => Task 0, Epoch 103/160 (LR 0.02818) => LSC_loss 0.40, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.62, Test_acc 83.20
2025-02-13 20:06:42,834 [podnet.py] => Task 0, Epoch 104/160 (LR 0.02730) => LSC_loss 0.39, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.86, Test_acc 82.00
2025-02-13 20:07:45,010 [podnet.py] => Task 0, Epoch 105/160 (LR 0.02643) => LSC_loss 0.42, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 87.81, Test_acc 88.60
2025-02-13 20:08:46,941 [podnet.py] => Task 0, Epoch 106/160 (LR 0.02557) => LSC_loss 0.39, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.89, Test_acc 84.00
2025-02-13 20:09:49,323 [podnet.py] => Task 0, Epoch 107/160 (LR 0.02472) => LSC_loss 0.38, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.14, Test_acc 83.80
2025-02-13 20:10:51,927 [podnet.py] => Task 0, Epoch 108/160 (LR 0.02388) => LSC_loss 0.38, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.97, Test_acc 86.00
2025-02-13 20:11:56,312 [podnet.py] => Task 0, Epoch 109/160 (LR 0.02304) => LSC_loss 0.37, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.27, Test_acc 86.80
2025-02-13 20:12:59,774 [podnet.py] => Task 0, Epoch 110/160 (LR 0.02222) => LSC_loss 0.37, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.44, Test_acc 86.20
2025-02-13 20:14:03,511 [podnet.py] => Task 0, Epoch 111/160 (LR 0.02141) => LSC_loss 0.36, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.81, Test_acc 86.00
2025-02-13 20:15:07,226 [podnet.py] => Task 0, Epoch 112/160 (LR 0.02061) => LSC_loss 0.34, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.11, Test_acc 85.60
2025-02-13 20:16:10,881 [podnet.py] => Task 0, Epoch 113/160 (LR 0.01982) => LSC_loss 0.36, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.71, Test_acc 85.80
2025-02-13 20:17:12,361 [podnet.py] => Task 0, Epoch 114/160 (LR 0.01905) => LSC_loss 0.34, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.80, Test_acc 89.20
2025-02-13 20:18:18,205 [podnet.py] => Task 0, Epoch 115/160 (LR 0.01828) => LSC_loss 0.32, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.66, Test_acc 88.60
2025-02-13 20:19:23,266 [podnet.py] => Task 0, Epoch 116/160 (LR 0.01753) => LSC_loss 0.31, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.12, Test_acc 86.80
2025-02-13 20:20:26,860 [podnet.py] => Task 0, Epoch 117/160 (LR 0.01679) => LSC_loss 0.31, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.94, Test_acc 85.60
2025-02-13 20:21:30,909 [podnet.py] => Task 0, Epoch 118/160 (LR 0.01606) => LSC_loss 0.31, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.32, Test_acc 87.20
2025-02-13 20:22:33,636 [podnet.py] => Task 0, Epoch 119/160 (LR 0.01535) => LSC_loss 0.33, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 90.59, Test_acc 88.60
2025-02-13 20:23:36,904 [podnet.py] => Task 0, Epoch 120/160 (LR 0.01464) => LSC_loss 0.29, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.93, Test_acc 88.00
